CurrentRank,LastRank,Institution,Country,Size,Focus,Research,Age,Status,Academicscorerscore,Academicrankrank,Employerscore,Employerrank,FacultyStudentscore,FacultyStudentrank,CitationsPerFacultyscore,CitationsPerFacultyrank,InternationalFacultyscore,InternationalFacultyrank,InternationalStudentscore,InternationalStudentrank,OverallScore,Latitude,Longitude,anno,color
  1000,  701,MARQUETTE UNIVERSITY,United States,M,CO,VH,5.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,43.0381805,-87.928479,2018,blue
  1000,1000,MEIJI UNIVERSITY,Japan,XL,CO,HI,5.0,C,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.698734,139.762093,2018,blue
  1000,  701,MIAMI UNIVERSITY,United States,L,CO,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,39.5047545,-84.7837535,2018,blue
  1000,  701,NEW JERSEY INSTITUTE OF TECHNOLOGY (NJIT),United States,M,CO,VH,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40.742124,-74.178891,2018,blue
  1000,  701,NICOLAUS COPERNICUS UNIVERSITY ,Poland,L,FC,HI,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,53.017456,18.573509,2018,blue
  1000,  701,NORTH0WEST UNIVERSITY,South Africa,XL,CO,HI,2.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-26.688943,27.092564,2018,blue
  1000,  701,NOTTINGHAM TRENT UNIVERSITY,United Kingdom,L,CO,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,52.956867,-1.1524640000000002,2018,blue
  1000,  701,NOVOSIBIRSK STATE TECHNICAL UNIVERSITY,Russia,L,FO,HI,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,54.843495,83.092979,2018,blue
  1000,  701,OCHANOMIZU UNIVERSITY,Japan,S,CO,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.718596500000004,139.732527,2018,blue
  1000,  701,OHIO UNIVERSITY,United States,L,CO,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,39.962196,-82.0324,2018,blue
  1000,  701,OKLAHOMA STATE UNIVERSITY ,United States,L,CO,VH,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,36.127598,-97.0744785,2018,blue
  1000,  701,PANJAB UNIVERSITY,India,L,FC,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,30.758014000000003,76.76763299999999,2018,blue
  1000,  701,PLEKHANOV RUSSIAN UNIVERSITY OF ECONOMICS,Russia,L,SP,LO,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40.9295,40.276125,2018,blue
  1000,  701,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,Ecuador,L,FC,LO,4.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.2100775,-78.4921495,2018,blue
  1000,  701,PONTIFICIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL,Brazil,L,FC,HI,4.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-30.0578835,-51.1745275,2018,blue
  1000,  701,PRINCE OF SONGKLA UNIVERSITY,Thailand,XL,FC,MD,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.893774,98.35337,2018,blue
  1000,  701,RITSUMEIKAN UNIVERSITY,Japan,XL,CO,HI,5.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.031364,135.725175,2018,blue
  1000,  701,RYERSON UNIVERSITY,Canada,XL,CO,HI,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,43.6578175,-79.380345,2018,blue
  1000,  701,SAITAMA UNIVERSITY,Japan,M,CO,VH,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.553433,139.647862,2018,blue
  1000,1000,SAMARA NATIONAL RESEARCH UNIVERSITY (SAMARA UNIVERSITY),Russia,M,FO,VH,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,53.18333,50.11667,2018,blue
  1000,  701,SAN DIEGO STATE UNIVERSITY,United States,XL,CO,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,32.7752265,-117.071346,2018,blue
  1000,  701,SEOUL NATIONAL UNIVERSITY OF SCIENCE AND TECHNOLOGY ,South Korea,M,FO,VH,,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,37.6319375,127.078018,2018,blue
  1000,  701,SEPULUH NOPEMBER INSTITUTE OF TECHNOLOGY,Indonesia,L,SP,LO,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-7.281601,112.7929965,2018,blue
  1000,  701,SHAHID BEHESHTI UNIVERSITY TEHRAN,Iran,L,FO,VH,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,37.05683825,35.367146250000005,2018,blue
  1000,  701,SHINSHU UNIVERSITY ,Japan,M,FC,VH,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,36.251273,137.978024,2018,blue
  1000,1000,SOUTHERN CROSS UNIVERSITY ,Australia,M,CO,HI,2.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-28.8174585,153.30011050000002,2018,blue
  1000,  701,SUMY STATE UNIVERSITY,Ukraine,M,CO,HI,2.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,50.890101,34.754395,2018,blue
  1000,  701,THE ROBERT GORDON UNIVERSITY,United Kingdom,M,FO,HI,3.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,57.148018,-2.101656,2018,blue
  1000,  701,TOKAI UNIVERSITY,Japan,L,FC,HI,4.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.36362,139.27457,2018,blue
  1000,  701,UNIVERSIDAD AUSTRAL DE CHILE,Chile,L,FC,MD,4.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-39.808024,-73.251515,2018,blue
  1000,  701,UNIVERSIDAD AUTÓNOMA DE NUEVO LEÓN (UANL),Mexico,XL,FC,MD,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25.725233,-100.313452,2018,blue
  1000,  701,UNIVERSIDAD AUTÓNOMA DEL ESTADO DE MÉXICO,Mexico,XL,FC,MD,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19.28342,-99.6788555,2018,blue
  1000,  701,UNIVERSIDAD DE CASTILLA0LA MANCHA,Spain,L,FC,HI,,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,38.991395,-3.9206335,2018,blue
  1000,  701,UNIVERSIDAD DE GUADALAJARA (UDG),Mexico,XL,FC,MD,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20.693495,-103.419359,2018,blue
  1000,  701,UNIVERSIDAD DE LAS AMÉRICAS PUEBLA (UDLAP),Mexico,M,FC,MD,4.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19.0540185,-98.2818995,2018,blue
  1000,  701,UNIVERSIDAD DE LOS ANDES MÉRIDA,Venezuela,XL,FC,MD,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.6019000000000005,-74.065594,2018,blue
  1000,  701,UNIVERSIDAD DE MONTERREY,Mexico,M,SP,,3.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25.662661,-100.419862,2018,blue
  1000,  701,UNIVERSIDAD DE MURCIA,Spain,L,FC,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,38.017654,-1.170041,2018,blue
  1000,1000,UNIVERSIDAD DE OVIEDO,Spain,L,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,41.6260573811434,-0.88144981175924,2018,blue
  1000,  701,UNIVERSIDAD DE PUERTO RICO,Puerto Rico,XL,FC,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,18.474713,-67.127328,2018,blue
  1000,  701,UNIVERSIDAD DE TALCA,Chile,M,CO,HI,3.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-35.404725,-71.6338885,2018,blue
  1000,  701,UNIVERSIDAD DE VALPARAÍSO,Chile,L,FC,MD,3.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-33.491871,-70.650629,2018,blue
  1000,  701,UNIVERSIDAD DEL NORTE,Colombia,L,FC,MD,4.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,11.018737,-74.8507535,2018,blue
  1000,  701,UNIVERSIDAD DEL ROSARIO,Colombia,M,CO,HI,5.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.60051075,-74.07354825,2018,blue
  1000,  701,UNIVERSIDAD DEL VALLE,Colombia,L,FC,MD,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19.31143,-99.139662,2018,blue
  1000,  701,UNIVERSIDAD INDUSTRIAL DE SANTANDER,Colombia,L,FC,MD,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.1340755,-73.117767,2018,blue
  1000,  701,UNIVERSIDAD METROPOLITANA,Venezuela,M,CO,LO,3.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,10.4993995,-66.7844375,2018,blue
  1000,  701,UNIVERSIDAD NACIONAL COSTA RICA,Costa Rica,L,CO,MD,3.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.379735,-83.691559,2018,blue
  1000,  701,UNIVERSIDAD NACIONAL DE CUYO,Argentina,L,FC,MD,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-34.612729,-68.327759,2018,blue
  1000,  701,UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Argentina,L,CO,HI,3.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-33.433388,-70.610359,2018,blue
  1000,  701,UNIVERSIDAD NACIONAL DE ROSARIO,Argentina,XL,FC,MD,3.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-32.9429135,-60.6493325,2018,blue
  1000,  701,UNIVERSIDAD NACIONAL DE TUCUMÁN,Argentina,XL,FC,MD,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-26.826064,-65.220566,2018,blue
  1000,  701,UNIVERSIDAD NACIONAL DEL SUR,Argentina,L,FC,MD,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-38.7016,-62.269724,2018,blue
  1000,  701,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,Peru,XL,FC,MD,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-12.058501,-77.081366,2018,blue
  1000,  701,UNIVERSIDAD PANAMERICANA (UP),Mexico,L,FO,MD,3.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20.681759,-103.442967,2018,blue
  1000,  701,UNIVERSIDAD PERUANA CAYETANO HEREDIA,Peru,M,FO,VH,4.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-12.023875,-77.056904,2018,blue
  1000,  701,UNIVERSIDAD REY JUAN CARLOS,Spain,XL,CO,HI,2.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40.283772,-3.818842,2018,blue
  1000,  701,UNIVERSIDAD TÉCNICA FEDERICO SANTA MARÍA,Chile,L,FO,HI,4.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-33.490775,-70.618388,2018,blue
  1000,  701,UNIVERSIDAD TECNOLÓGICA NACIONAL (UTN),Argentina,XL,FO,MD,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-31.441629,-64.192695,2018,blue
  1000,  701,UNIVERSIDADE DA CORUÑA ,Spain,L,CO,HI,3.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,41.6275386023248,-0.883908552837284,2018,blue
  1000,  701,UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO (UERJ),Brazil,L,FC,HI,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-22.911278,-43.235754,2018,blue
  1000,  701,UNIVERSIDADE ESTADUAL DE LONDRINA,Brazil,L,FC,HI,3.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-23.326221,-51.201845,2018,blue
  1000,  701,UNIVERSIDADE FEDERAL DA BAHIA,Brazil,XL,FC,HI,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-14.8786,-40.7899,2018,blue
  1000,  701,UNIVERSIDADE FEDERAL DE SANTA MARIA,Brazil,L,FC,HI,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-29.7160765,-53.7166365,2018,blue
  1000,  701,UNIVERSIDADE FEDERAL DE VIÇOSA,Brazil,L,FC,HI,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-20.7605855,-42.868457500000005,2018,blue
  1000,  701,UNIVERSIDADE FEDERAL DO CEARÁ (UFC),Brazil,L,FC,HI,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-3.745552,-38.575766,2018,blue
  1000,  701,UNIVERSIDADE FEDERAL DO PARANÁ (UFPR),Brazil,XL,FC,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-25.051937,-50.131563,2018,blue
  1000,  701,UNIVERSIDADE FEDERAL DO PERNAMBUCO,Brazil,XL,FC,HI,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-8.050691,-34.948663499999995,2018,blue
  1000,  701,UNIVERSIDADE FEDERAL FLUMINENSE,Brazil,XL,FC,HI,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-22.9033465,-43.105006,2018,blue
  1000,  701,UNIVERSITÀ DEGLI STUDI DI CATANIA (UNICT),Italy,XL,FC,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,37.507295,15.082277,2018,blue
  1000,  701,UNIVERSITÀ DEGLI STUDI DI SIENA (UNISI),Italy,L,FC,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,43.312611,11.331705,2018,blue
  1000,  701,UNIVERSITÀ  DEGLI STUDI DI PALERMO,Italy,XL,,,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,38.10846225,13.35667275,2018,blue
  1000,  701,UNIVERSITAS MUHAMMADIYAH SURAKARTA,Indonesia,XL,FO,LO,3.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-7.557015,110.76946,2018,blue
  1000,700,UNIVERSITÄT ROSTOCK,Germany,L,FC,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,54.088075,12.133394,2018,blue
  1000,  701,UNIVERSITÉ CHARLES0DE0GAULLE LILLE 3,France,L,FO,MD,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,48.80586,2.445976,2018,blue
  1000,  701,UNIVERSITÉ DE CAEN BASSE0NORMANDIE,France,L,FC,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,49.1902405,-0.3642205,2018,blue
  1000,  701,UNIVERSITÉ DE CERGY0PONTOISE,France,L,CO,HI,3.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,49.038824,2.075522,2018,blue
  1000,  701,UNIVERSITÉ DE POITIERS,France,L,CO,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,46.57096,0.379819,2018,blue
  1000,  701,UNIVERSITÉ JEAN MOULIN LYON 3,France,L,SP,MD,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,45.747964,4.860688,2018,blue
  1000,  701,UNIVERSITÉ LILLE 2 DROIT ET SANTÉ,France,L,FO,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.36667003117017,42.4666699301451,2018,blue
  1000,1000,UNIVERSITÉ MOHAMMED V DE RABAT,Morocco,XL,CO,HI,2.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,38.567321,43.283033,2018,blue
  1000,  701,UNIVERSITÉ PARIS OUEST NANTERRE LA DÉFENSE,France,XL,FO,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,48.9031425,2.2136275000000003,2018,blue
  1000,  701,UNIVERSITÉ PAUL0VALÉRY MONTPELLIER 3,France,L,FO,MD,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,43.632906000000006,3.8660815,2018,blue
  1000,  701,UNIVERSITY OF ARKANSAS,United States,L,CO,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.7928915,-91.6162355,2018,blue
  1000,  701,UNIVERSITY OF BAHRAIN,Bahrain,L,CO,MD,3.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25.105754,55.415171,2018,blue
  1000,  701,UNIVERSITY OF BARI,Italy,XL,FC,HI,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,41.120678,16.86839875,2018,blue
  1000,  701,UNIVERSITY OF BELGRADE,Serbia,XL,FC,VH,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,44.818824,20.457571,2018,blue
  1000,  701,UNIVERSITY OF BRAWIJAYA ,Indonesia,XL,FC,MD,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-7.954067999999999,112.614652,2018,blue
  1000,  701,UNIVERSITY OF CENTRAL LANCASHIRE,United Kingdom,L,CO,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,53.7635635,-2.7083335,2018,blue
  1000,  701,UNIVERSITY OF EAST LONDON,United Kingdom,M,CO,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,51.507411,0.064968,2018,blue
  1000,  701,UNIVERSITY OF ENGINEERING & TECHNOLOGY (UET) LAHORE,Pakistan,L,FO,HI,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,31.585194,74.387204,2018,blue
  1000,  701,UNIVERSITY OF GHANA,Ghana,XL,FC,MD,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.64496823357302,-0.189774837344885,2018,blue
  1000,  701,UNIVERSITY OF GREENWICH,United Kingdom,L,CO,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,51.482971,-0.005661,2018,blue
  1000,  701,UNIVERSITY OF KARACHI,Pakistan,L,CO,HI,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,24.9388725,67.11869200000001,2018,blue
  1000,  701,UNIVERSITY OF LAHORE,Pakistan,L,FO,MD,2.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,31.460443,74.243846,2018,blue
  1000,  701,UNIVERSITY OF MARIBOR,Slovenia,L,FC,HI,3.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,46.554825,15.646896,2018,blue
  1000,650,UNIVERSITY OF MISSISSIPPI,United States,L,CO,VH,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,34.366002,-89.536968,2018,blue
  1000,  701,UNIVERSITY OF MONTANA MISSOULA ,United States,M,,,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,46.85427025,-113.99905625,2018,blue
  1000,  701,UNIVERSITY OF MUMBAI,India,XL,FC,MD,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19.0715075,72.857448,2018,blue
  1000,  701,UNIVERSITY OF NAIROBI,Kenya,XL,FC,MD,3.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40.9295,40.276125,2018,blue
  1000,  701,UNIVERSITY OF NEW ENGLAND ,Australia,L,CO,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-30.48505,151.643847,2018,blue
  1000,  701,UNIVERSITY OF PUNE,India,M,CO,HI,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,18.555733,73.824523,2018,blue
  1000,  701,UNIVERSITY OF SAN DIEGO,United States,M,CO,HI,4.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,32.7717525,-117.187801,2018,blue
  1000,  701,UNIVERSITY OF SAN FRANCISCO,United States,M,CO,HI,5.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,37.777799,-122.453223,2018,blue
  1000,  701,UNIVERSITY OF SANTO TOMAS,Philippines,XL,FC,LO,5.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,14.608711,120.988778,2018,blue
  1000,  701,UNIVERSITY OF THE PACIFIC,United States,M,CO,HI,5.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,37.979673,-121.312043,2018,blue
  1000,1000,UNIVERSITY OF THE SUNSHINE COAST ,Australia,M,CO,HI,2.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-26.717528,153.0626015,2018,blue
  1000,  701,UNIVERSITY OF THE WESTERN CAPE,South Africa,L,CO,HI,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-33.932989500000005,18.6304745,2018,blue
  1000,  701,UNIVERSITY OF WROCLAW,Poland,L,CO,HI,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,51.107071,17.032256,2018,blue
  1000,  701,UNIVERSITY TOULOUSE – JEAN JAURÈS,France,L,FO,HI,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,43.5779835,1.402145,2018,blue
  1000,  701,UTAH STATE UNIVERSITY ,United States,L,CO,VH,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,41.742509,-111.8127365,2018,blue
  1000,  701,VERONA UNIVERSITY,Italy,L,FC,HI,3.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,45.436604,11.0034725,2018,blue
  1000,  701,VORONEZH STATE UNIVERSITY,Russia,L,CO,MD,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,51.680242,39.255721,2018,blue
  1000,  701,VYTAUTAS MAGNUS UNIVERSITY,Lithuania,M,FO,HI,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,47.658507,-122.312716,2018,blue
  1000,  701,WEST UNIVERSITY OF TIMISOARA,Romania,L,FO,HI,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,45.747196,21.231468,2018,blue
  1000,1000,WROCLAW UNIVERSITY OF TECHNOLOGY,Poland,L,FO,VH,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.362228,75.588597,2018,blue
1000,1000,BAYLOR COLLEGE OF MEDICINE,United States,S,SP,VH,5.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,29.7105,-95.3965,2018,blue
1000,1000,BI NORWEGIAN BUSINESS SCHOOL,Norway,L,SP,VH,4.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,59.9425578964,10.7675319299,2018,blue
1000,  386 ,CHUNG0ANG UNIVERSITY ,South Korea,L,FC,HI,4.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,37.5326,127.024612,2018,blue
1000,1000,COPENHAGEN BUSINESS SCHOOL,Denmark,L,SP,VH,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,55.6756389,12.563413,2018,blue
1000,1000,CRANFIELD UNIVERSITY,United Kingdom,S,CO,VH,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,52.0707,-0.6233,2018,blue
1000,1000,ESCP EUROPE,France,S,SP,MD,5.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,48.8645195,2.38084,2018,blue
1000,1000,"ESSEC BUSINESS SCHOOL, PARIS",France,M,SP,VH,5.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,49.0334435,2.0775355,2018,blue
1000,1000,EUROPEAN BUSINESS SCHOOL,Germany,S,SP,MD,3.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,50.011978,8.050514,2018,blue
1000,1000,HEC PARIS,France,S,SP,VH,5.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,48.7571595,2.169608,2018,blue
1000,1000,INSEAD (FRANCE),France,S,SP,VH,4.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,48.405608,2.685085,2018,blue
1000,1000,JAWAHARLAL NEHRU UNIVERSITY,India,S,CO,VH,3.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.545669,77.16921049999999,2018,blue
1000,1000,KAROLINSKA INSTITUTE,Sweden,M,SP,VH,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,59.348569,18.025933,2018,blue
1000,1000,KING ABDULLAH UNIVERSITY OF SCIENCE & TECHNOLOGY (KAUST),Saudi Arabia,S,FO,VH,1.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,32.0328135,118.853083,2018,blue
1000,1000,LONDON BUSINESS SCHOOL,United Kingdom,S,SP,VH,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,51.5261795,-0.161,2018,blue
1000,1000,STOCKHOLM SCHOOL OF ECONOMICS,Sweden,S,SP,VH,5.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,59.341678,18.0569615,2018,blue
1000,1000,UNIVERSITÀ COMMERCIALE LUIGI BOCCONI,Italy,L,SP,VH,5.0,B,0,0,0,0,0,0,0,0,0,0,0,0,0.0,45.45031625,9.188688875,2018,blue
1000,1000,"UNIVERSITÉ DE TECHNOLOGIE, COMPIÈGNE (UTC)",France,S,SP,VH,3.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,52.341674,14.55554,2018,blue
1000,1000,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO (UCSF)",United States,S,SP,VH,5.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,37.763313,-122.458398,2018,blue
1000,1000,"UNIVERSITY OF ECONOMICS, PRAGUE ",Czech Republic,L,SP,VH,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,50.102612,14.392855,2018,blue
1000,1000,WEIZMANN INSTITUTE OF SCIENCE,Israel,S,FO,VH,4.0,A,0,0,0,0,0,0,0,0,0,0,0,0,0.0,31.904375,34.808675,2018,blue
1000,1000,WHU OTTO BEISHEIM SCHOOL OF MANAGEMENT 0 KOBLENZ,Germany,S,SP,VH,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,50.4001725,7.6135935,2018,blue
